time,open,high,low,close,Volume,Volume MA
1672395300,19935,19935,19920,19920,14,NaN
1672397700,19936,19936,19936,19936,1,NaN
1672400400,19952,19953,19952,19952,4,NaN
1672401300,19925,19925,19915,19915,5,NaN
1672401900,19915,19915,19915,19915,1,NaN
1672402500,19900,19900,19900,19900,4,NaN
1672405500,19867,19867,19867,19867,1,NaN
1672405800,19861,19861,19861,19861,1,NaN
1672406700,19847,19847,19847,19847,2,NaN
1672410600,19972,19973,19972,19973,2,NaN
1672411200,19985,19985,19985,19985,1,NaN
1672411800,19900,19900,19900,19900,3,NaN
1672418100,19833,19833,19833,19833,3,NaN
1672424700,19769,19769,19769,19769,3,NaN
1672426200,19769,19769,19769,19769,1,NaN
1672708500,19781,19781,19664,19664,3,NaN
1672708800,19628,19651,19620,19620,5,NaN
1672709100,19600,19600,19492,19508,19,NaN
1672709400,19523,19592,19512,19542,13,NaN
1672709700,19548,19556,19456,19456,27,NaN
1672710000,19447,19508,19408,19508,25,NaN
1672710300,19550,19550,19548,19548,2,NaN
1672710900,19529,19660,19529,19660,6,NaN
1672711200,19664,19744,19655,19744,11,NaN
1672711500,19750,19774,19750,19774,2,NaN
1672712100,19811,19837,19811,19819,4,NaN
1672712400,19881,19881,19881,19881,1,NaN
1672712700,19920,19979,19920,19979,4,NaN
1672713000,20020,20030,20008,20030,8,NaN
1672713300,20050,20050,20050,20050,3,NaN
1672713600,20073,20073,20041,20044,20,NaN
1672713900,20033,20033,20033,20033,1,NaN
1672714200,20090,20100,20037,20042,23,NaN
1672715100,20092,20092,20091,20091,5,NaN
1672715400,20079,20079,20078,20078,3,NaN
1672715700,20050,20050,20050,20050,1,NaN
1672716300,20138,20138,20138,20138,50,NaN
1672717200,20170,20183,20164,20183,4,NaN
1672717500,20176,20177,20176,20177,2,NaN
1672717800,20200,20200,20200,20200,2,NaN
1672722000,20164,20184,20164,20184,11,NaN
1672722300,20200,20200,20200,20200,1,NaN
1672722600,20220,20240,20220,20240,3,NaN
1672722900,20247,20247,20239,20243,3,NaN
1672723200,20226,20226,20226,20226,1,NaN
1672723500,20171,20178,20166,20178,5,NaN
1672723800,20218,20227,20199,20199,4,NaN
1672724400,20220,20220,20220,20220,1,NaN
1672724700,20266,20278,20266,20266,212,NaN
1672725300,20279,20292,20267,20267,6,NaN
1672725600,20283,20309,20283,20308,4,NaN
1672725900,20278,20278,20278,20278,1,NaN
1672726200,20340,20340,20337,20337,4,NaN
1672726500,20345,20368,20343,20355,7,NaN
1672727100,20361,20361,20344,20344,6,NaN
1672727700,20328,20328,20313,20315,6,NaN
1672728000,20305,20322,20302,20322,4,NaN
1672728600,20274,20274,20274,20274,1,NaN
1672728900,20289,20289,20274,20274,2,NaN
1672729200,20260,20260,20260,20260,1,NaN
1672729800,20252,20252,20252,20252,3,NaN
1672731000,20245,20245,20245,20245,1,NaN
1672731600,20246,20246,20246,20246,1,NaN
1672732500,20282,20282,20282,20282,1,NaN
1672732800,20304,20304,20304,20304,1,NaN
1672734300,20300,20302,20300,20302,11,NaN
1672738200,20311,20324,20311,20324,58,NaN
1672738500,20320,20322,20320,20322,40,NaN
1672738800,20328,20328,20328,20328,49,NaN
1672739100,20331,20331,20331,20331,30,NaN
1672739400,20343,20343,20343,20343,36,NaN
1672739700,20347,20347,20346,20346,67,NaN
1672740000,20360,20360,20353,20357,69,NaN
1672740300,20350,20354,20350,20354,39,NaN
1672741800,20324,20324,20320,20320,30,NaN
1672742100,20320,20320,20318,20318,35,NaN
1672746000,20310,20310,20310,20310,1,NaN
1672756200,20398,20400,20398,20400,2,NaN
1672757700,20446,20446,20446,20446,2,NaN
1672758000,20418,20420,20418,20420,3,NaN
1672758600,20423,20423,20378,20378,4,NaN
1672759500,20383,20383,20373,20373,2,NaN
1672760100,20377,20377,20377,20377,1,NaN
1672760700,20427,20453,20427,20453,7,NaN
1672761000,20460,20460,20460,20460,2,NaN
1672761300,20459,20502,20459,20502,3,NaN
1672762200,20449,20449,20433,20438,3,NaN
1672762500,20425,20425,20425,20425,1,NaN
1672763100,20475,20475,20474,20474,2,NaN
1672763700,20434,20434,20434,20434,1,NaN
1672768800,20334,20334,20334,20334,1,NaN
1672794900,20466,20466,20466,20466,20,NaN
1672795200,20467,20480,20467,20480,27,NaN
1672795500,20460,20500,20460,20500,4,NaN
1672795800,20450,20450,20378,20426,4,NaN
1672796100,20443,20460,20443,20460,21,NaN
1672796400,20484,20523,20464,20523,28,NaN
1672796700,20465,20482,20460,20482,81,NaN
1672797000,20496,20522,20481,20515,100,NaN
1672797300,20503,20538,20489,20523,127,NaN
1672797600,20541,20555,20520,20520,69,NaN
1672797900,20519,20519,20519,20519,1,NaN
1672798200,20560,20597,20560,20597,5,NaN
1672798500,20588,20619,20588,20619,4,NaN
1672798800,20569,20575,20560,20575,13,NaN
1672799100,20604,20623,20604,20623,16,NaN
1672799700,20626,20642,20626,20641,161,NaN
1672800300,20688,20712,20688,20712,70,NaN
1672800600,20712,20717,20712,20717,22,NaN
1672800900,20700,20700,20698,20698,2,NaN
1672801200,20672,20672,20663,20663,11,NaN
1672801800,20710,20710,20700,20700,2,NaN
1672802100,20710,20716,20686,20686,30,NaN
1672802700,20702,20707,20702,20707,11,NaN
1672803000,20698,20698,20680,20680,11,NaN
1672803300,20680,20680,20677,20677,6,NaN
1672804200,20705,20712,20704,20712,11,NaN
1672808400,20745,20752,20741,20741,12,NaN
1672808700,20741,20745,20741,20745,11,NaN
1672809000,20746,20764,20745,20764,6,NaN
1672809300,20763,20763,20763,20763,1,NaN
1672809600,20700,20700,20680,20680,20,NaN
1672810200,20642,20660,20642,20652,14,NaN
1672810800,20676,20679,20676,20679,3,NaN
1672811700,20705,20708,20705,20708,21,NaN
1672812000,20727,20727,20727,20727,10,NaN
1672812600,20767,20767,20767,20767,10,NaN
1672812900,20760,20760,20751,20751,105,NaN
1672813200,20749,20789,20746,20789,24,NaN
1672813800,20760,20760,20760,20760,10,NaN
1672814100,20783,20783,20745,20745,2,NaN
1672814700,20788,20788,20788,20788,1,NaN
1672815000,20815,20815,20806,20806,11,NaN
1672815600,20819,20819,20819,20819,2,NaN
1672815900,20834,20834,20834,20834,1,NaN
1672816500,20850,20850,20850,20850,9,NaN
1672816800,20846,20853,20846,20853,2,NaN
1672817100,20842,20846,20838,20846,9,NaN
1672817400,20842,20842,20840,20840,2,NaN
1672817700,20888,20888,20888,20888,1,NaN
1672818000,20884,20884,20884,20884,20,NaN
1672818300,20904,20910,20902,20910,21,NaN
1672818600,20900,20900,20900,20900,1,NaN
1672818900,20918,20918,20905,20905,4,NaN
1672819200,20920,20920,20915,20915,35,NaN
1672819500,20936,20945,20936,20945,37,NaN
1672819800,20957,20980,20957,20980,50,NaN
1672820100,21005,21005,21005,21005,70,NaN
1672820700,20998,20998,20998,20998,30,NaN
1672824600,20950,20950,20950,20950,91,NaN
1672824900,20949,20950,20949,20950,3,NaN
1672825200,20950,20950,20942,20945,4,NaN
1672825500,20957,20958,20957,20958,20,NaN
1672825800,20958,20958,20946,20955,120,NaN
1672826100,20956,20957,20947,20947,44,NaN
1672826400,20950,20952,20941,20941,61,NaN
1672826700,20938,20943,20938,20943,25,NaN
1672827000,20960,20961,20960,20961,23,NaN
1672827600,20958,20960,20958,20960,10,NaN
1672829100,20955,20955,20955,20955,10,NaN
1672830000,20944,20944,20944,20944,2,NaN
1672836300,20959,20959,20959,20959,1,NaN
1672838400,20988,20988,20988,20988,1,NaN
1672839000,21014,21014,21014,21014,5,NaN
1672842300,21025,21025,21025,21025,4,NaN
1672842600,20994,21000,20994,21000,10,NaN
1672842900,21076,21088,21064,21064,14,NaN
1672843200,21100,21122,21100,21122,5,NaN
1672843500,21064,21064,21064,21064,1,NaN
1672843800,21053,21053,21053,21053,1,NaN
1672844100,21100,21100,21100,21100,1,NaN
1672844400,21085,21100,21085,21100,4,NaN
1672844700,21006,21006,21006,21006,1,NaN
1672845600,21061,21061,21061,21061,5,NaN
1672845900,21077,21077,21077,21077,3,NaN
1672846500,21134,21134,21134,21134,1,NaN
1672847400,21169,21169,21169,21169,10,NaN
1672848000,21167,21176,21167,21176,5,NaN
1672848300,21200,21200,21200,21200,1,NaN
1672848900,21200,21200,21200,21200,20,NaN
1672849500,21206,21233,21206,21233,2,NaN
1672849800,21246,21246,21246,21246,1,NaN
1672850100,21262,21267,21262,21267,2,NaN
1672850400,21267,21270,21267,21270,2,NaN
1672850700,21270,21270,21270,21270,5,NaN
1672851000,21289,21289,21289,21289,5,NaN
1672851900,21309,21309,21309,21309,22,NaN
1672853100,21360,21360,21360,21360,4,NaN
1672853700,21399,21399,21399,21399,1,NaN
1672854600,21447,21447,21447,21447,5,NaN
1672855500,21429,21429,21429,21429,1,NaN
1672857000,21423,21423,21423,21423,8,NaN
1672857900,21379,21379,21379,21379,1,NaN
1672881300,21379,21383,21350,21383,12,NaN
1672881600,21367,21402,21367,21402,2,NaN
1672881900,21375,21375,21375,21375,1,NaN
1672882200,21355,21375,21355,21375,2,NaN
1672882500,21352,21352,21352,21352,1,NaN
1672882800,21450,21480,21444,21480,22,NaN
1672883100,21484,21528,21468,21512,150,NaN
1672883400,21515,21515,21370,21370,170,NaN
1672883700,21368,21388,21318,21350,205,NaN
1672884000,21364,21364,21247,21250,45,NaN
1672884300,21216,21276,21205,21270,52,NaN
1672884600,21216,21235,21216,21235,11,NaN
1672884900,21229,21275,21229,21275,18,NaN
1672885200,21250,21294,21250,21294,3,NaN
1672885500,21315,21322,21313,21322,3,NaN
1672885800,21270,21282,21255,21282,32,NaN
1672886100,21286,21316,21286,21316,43,NaN
1672886700,21224,21232,21224,21232,2,NaN
1672887300,21268,21273,21268,21269,4,NaN
1672887600,21230,21233,21210,21233,19,NaN
1672887900,21215,21239,21215,21239,2,NaN
1672889700,21222,21222,21180,21197,6,NaN
1672890000,21178,21178,21178,21178,1,NaN
1672890300,21175,21175,21173,21173,2,NaN
1672890600,21125,21125,21110,21110,4,NaN
1672890900,21139,21139,21139,21139,11,NaN
1672894800,21159,21190,21159,21182,7,NaN
1672895100,21162,21162,21162,21162,3,NaN
1672895700,21162,21162,21162,21162,3,NaN
1672896000,21141,21161,21141,21161,2,NaN
1672896300,21160,21160,21160,21160,1,NaN
1672896600,21164,21169,21164,21169,2,NaN
1672897200,21186,21186,21186,21186,2,NaN
1672897500,21205,21211,21199,21211,159,NaN
1672897800,21226,21226,21215,21215,11,NaN
1672898100,21228,21228,21228,21228,1,NaN
1672898700,21244,21244,21244,21244,2,NaN
1672899000,21259,21270,21250,21264,24,NaN
1672899300,21259,21259,21259,21259,1,NaN
1672899900,21226,21226,21226,21226,1,NaN
1672900200,21216,21220,21216,21220,2,NaN
1672900800,21198,21198,21190,21190,2,NaN
1672901100,21203,21203,21186,21186,11,NaN
1672902000,21180,21180,21180,21180,1,NaN
1672902600,21192,21192,21192,21192,1,NaN
1672903500,21177,21177,21177,21177,1,NaN
1672904700,21150,21150,21148,21148,9,NaN
1672905000,21145,21145,21140,21140,20,NaN
1672905900,21209,21209,21209,21209,44,NaN
1672906200,21232,21239,21232,21239,2,NaN
1672907100,21278,21296,21278,21278,16,NaN
1672913100,21325,21325,21325,21325,11,NaN
1672913700,21325,21325,21325,21325,9,NaN
1672914300,21336,21336,21336,21336,1,NaN
1672917000,21337,21337,21337,21337,3,NaN
1672921200,21365,21365,21365,21365,6,NaN
1672922400,21359,21361,21359,21361,40,NaN
1672926900,21230,21230,21230,21230,1,NaN
1672927800,21222,21222,21222,21222,1,NaN
1672929000,21200,21200,21200,21200,1,NaN
1672929300,21272,21272,21272,21272,6,NaN
1672929600,21330,21330,21312,21312,2,NaN
1672929900,21247,21247,21247,21247,1,NaN
1672930200,21286,21334,21286,21316,7,NaN
1672931100,21338,21365,21338,21365,11,NaN
1672931700,21377,21399,21377,21399,71,NaN
1672932000,21351,21362,21351,21362,2,NaN
1672933200,21399,21415,21399,21415,50,NaN
1672933800,21437,21437,21437,21437,7,NaN
1672934400,21368,21368,21368,21368,1,NaN
1672935300,21368,21368,21368,21368,1,NaN
1672935600,21292,21292,21292,21292,1,NaN
1672937100,21355,21355,21355,21355,1,NaN
1672939800,21411,21411,21411,21411,1,NaN
1672941000,21412,21412,21412,21412,1,NaN
1672942800,21450,21450,21450,21450,1,NaN
1672967700,21389,21410,21389,21407,4,NaN
1672968000,21396,21421,21396,21421,21,NaN
1672968300,21378,21378,21378,21378,2,NaN
1672968600,21350,21350,21325,21325,21,NaN
1672968900,21325,21325,21282,21290,26,NaN
1672969200,21263,21263,21263,21263,1,NaN
1672969500,21267,21267,21249,21259,21,NaN
1672969800,21231,21231,21202,21202,71,NaN
1672970100,21276,21276,21258,21258,11,NaN
1672970400,21227,21228,21188,21200,10,NaN
1672970700,21208,21208,21208,21208,1,NaN
1672971000,21190,21190,21185,21185,2,NaN
1672971300,21206,21210,21206,21210,345,NaN
1672971600,21248,21248,21232,21235,374,NaN
1672971900,21210,21210,21200,21200,40,NaN
1672972200,21195,21195,21195,21195,64,NaN
1672972800,21250,21265,21250,21265,53,NaN
1672973100,21271,21285,21255,21262,37,NaN
1672974000,21259,21305,21259,21293,19,NaN
1672974300,21325,21330,21315,21325,42,NaN
1672974600,21386,21390,21371,21385,10,NaN
1672974900,21395,21430,21393,21424,7,NaN
1672975800,21337,21344,21337,21344,2,NaN
1672976100,21335,21335,21328,21328,4,NaN
1672976400,21321,21324,21317,21317,4,NaN
1672976700,21313,21313,21311,21311,15,NaN
1672977300,21313,21313,21313,21313,3,NaN
1672981200,21291,21291,21291,21291,1,NaN
1672981500,21246,21246,21246,21246,1,NaN
1672981800,21230,21230,21188,21188,10,NaN
1672982100,21188,21188,21188,21188,2,NaN
1672982400,21154,21154,21154,21154,1,NaN
1672982700,21100,21117,21094,21094,4,NaN
1672983000,21087,21102,21086,21096,23,NaN
1672983300,21113,21125,21113,21125,4,NaN
1672983600,21144,21166,21127,21129,25,NaN
1672983900,21143,21144,21134,21138,8,NaN
1672984200,21081,21081,21050,21057,7,NaN
1672984500,21037,21055,21021,21022,18,NaN
1672984800,21041,21072,21041,21072,16,NaN
1672985100,21084,21104,21084,21104,2,NaN
1672985400,21136,21162,21124,21162,22,NaN
1672985700,21151,21155,21129,21129,13,NaN
1672986300,21133,21133,21133,21133,2,NaN
1672986600,21139,21139,21121,21121,2,NaN
1672987200,21166,21166,21166,21166,1,NaN
1672987500,21168,21170,21155,21170,3,NaN
1672988100,21159,21159,21144,21144,11,NaN
1672988400,21183,21183,21183,21183,1,NaN
1672988700,21212,21218,21212,21218,9,NaN
1672989000,21199,21222,21199,21222,6,NaN
1672989300,21213,21213,21213,21213,1,NaN
1672989900,21137,21137,21137,21137,1,NaN
1672990200,21160,21169,21160,21169,26,NaN
1672993500,21134,21139,21134,21137,42,NaN
1672996800,21084,21084,21084,21084,1,NaN
1673002500,21138,21138,21122,21122,2,NaN
1673004300,21165,21165,21165,21165,1,NaN
1673006400,21140,21140,21140,21140,1,NaN
1673007000,21118,21120,21118,21120,7,NaN
1673012400,21190,21190,21190,21190,1,NaN
1673012700,21248,21248,21248,21248,3,NaN
1673013000,21333,21333,21330,21330,3,NaN
1673013600,21280,21280,21280,21280,1,NaN
1673013900,21260,21260,21237,21237,5,NaN
1673015100,21304,21304,21304,21304,1,NaN
1673015700,21200,21200,21200,21200,1,NaN
1673016300,21174,21174,21174,21174,1,NaN
1673016600,21200,21200,21200,21200,1,NaN
1673018100,21320,21354,21320,21354,3,NaN
1673018400,21400,21400,21387,21387,5,NaN
1673018700,21355,21355,21355,21355,1,NaN
1673019000,21342,21342,21342,21342,1,NaN
1673021400,21390,21390,21390,21390,1,NaN
1673021700,21386,21386,21386,21386,1,NaN
1673023500,21500,21518,21500,21518,4,NaN
1673024400,21473,21473,21473,21473,1,NaN
1673025600,21460,21460,21460,21460,1,NaN
1673026200,21453,21453,21453,21453,1,NaN
1673028900,21462,21462,21462,21462,1,NaN
1673029500,21482,21482,21480,21480,6,NaN
1673029800,21470,21470,21470,21470,5,NaN
1673030400,21471,21480,21471,21477,60,NaN
1673030700,21471,21480,21468,21472,57,NaN
1673031300,21468,21468,21468,21468,1,NaN
1673226900,21584,21584,21404,21409,30,NaN
1673227200,21444,21444,21413,21443,10,NaN
1673227500,21453,21476,21452,21455,15,NaN
1673227800,21480,21514,21480,21514,6,NaN
1673228100,21364,21458,21360,21428,134,NaN
1673228400,21477,21477,21400,21400,122,NaN
1673228700,21412,21459,21412,21444,32,NaN
1673229000,21410,21511,21410,21511,45,NaN
1673229300,21500,21522,21463,21522,53,NaN
1673229600,21524,21524,21517,21520,120,NaN
1673229900,21600,21616,21591,21594,12,NaN
1673230200,21595,21610,21570,21604,71,NaN
1673230500,21606,21618,21579,21579,389,NaN
1673230800,21575,21575,21541,21543,85,NaN
1673231100,21483,21483,21437,21462,23,NaN
1673231400,21439,21441,21438,21441,6,NaN
1673231700,21435,21505,21435,21505,7,NaN
1673232000,21462,21462,21462,21462,1,NaN
1673232300,21436,21441,21429,21430,55,NaN
1673232600,21438,21479,21438,21472,148,NaN
1673232900,21492,21492,21489,21490,14,NaN
1673233200,21509,21510,21495,21495,8,NaN
1673233500,21467,21467,21458,21458,6,NaN
1673233800,21455,21458,21455,21458,4,NaN
1673234100,21440,21440,21440,21440,120,NaN
1673234400,21438,21439,21438,21439,203,NaN
1673234700,21480,21480,21480,21480,120,NaN
1673236200,21474,21474,21474,21474,3,NaN
1673240400,21497,21497,21477,21480,5,NaN
1673241000,21502,21502,21502,21502,1,NaN
1673241300,21450,21450,21450,21450,1,NaN
1673241900,21445,21445,21440,21440,147,NaN
1673243100,21430,21430,21430,21430,1,NaN
1673243700,21480,21480,21473,21475,143,NaN
1673244000,21485,21485,21485,21485,1,NaN
1673244300,21475,21477,21474,21477,8,NaN
1673244900,21493,21497,21493,21497,3,NaN
1673245200,21505,21525,21505,21525,6,NaN
1673245500,21520,21539,21520,21539,6,NaN
1673245800,21535,21545,21535,21545,3,NaN
1673246100,21549,21569,21549,21569,4,NaN
1673246400,21514,21514,21514,21514,2,NaN
1673247000,21501,21501,21501,21501,1,NaN
1673247300,21544,21546,21544,21546,2,NaN
1673247600,21535,21535,21529,21529,143,NaN
1673247900,21541,21541,21541,21541,1,NaN
1673248500,21507,21507,21507,21507,5,NaN
1673248800,21521,21521,21521,21521,5,NaN
1673249400,21513,21513,21513,21513,2,NaN
1673250000,21482,21482,21477,21477,3,NaN
1673250300,21473,21476,21473,21476,93,NaN
1673250600,21476,21476,21476,21476,1,NaN
1673250900,21508,21508,21508,21508,1,NaN
1673251500,21517,21518,21516,21517,14,NaN
1673252100,21550,21550,21548,21548,3,NaN
1673252400,21555,21555,21540,21540,101,NaN
1673252700,21548,21548,21548,21548,4,NaN
1673256300,21587,21587,21570,21570,40,NaN
1673256600,21575,21580,21575,21580,40,NaN
1673256900,21600,21600,21595,21595,20,NaN
1673257200,21615,21618,21599,21613,63,NaN
1673257500,21633,21633,21600,21608,84,NaN
1673257800,21611,21611,21599,21599,44,NaN
1673258700,21598,21598,21597,21597,40,NaN
1673259000,21608,21608,21608,21608,2,NaN
1673259300,21596,21596,21594,21594,60,NaN
1673259600,21605,21605,21588,21591,120,NaN
1673260200,21589,21591,21588,21591,51,NaN
1673260500,21588,21588,21588,21588,100,NaN
1673266500,21558,21564,21558,21564,4,NaN
1673270700,21609,21609,21609,21609,1,NaN
1673271000,21628,21628,21624,21624,161,NaN
1673271300,21624,21632,21624,21632,2,NaN
1673272200,21620,21620,21619,21619,3,NaN
1673273100,21640,21640,21638,21638,2,NaN
1673273400,21640,21644,21638,21642,10,NaN
1673273700,21641,21641,21637,21641,4,NaN
1673274000,21627,21627,21627,21627,1,NaN
1673274600,21588,21588,21588,21588,1,NaN
1673274900,21587,21587,21560,21578,5,NaN
1673275200,21629,21629,21629,21629,1,NaN
1673276700,21540,21540,21528,21528,121,NaN
1673277000,21483,21496,21483,21496,2,NaN
1673277300,21532,21532,21532,21532,1,NaN
1673277600,21519,21519,21519,21519,1,NaN
1673277900,21504,21504,21504,21504,1,NaN
1673278200,21506,21507,21506,21507,3,NaN
1673279400,21587,21590,21587,21590,120,NaN
1673282100,21582,21582,21582,21582,1,NaN
1673284800,21555,21555,21555,21555,1,NaN
1673286000,21543,21543,21540,21540,61,NaN
1673286600,21559,21559,21559,21559,1,NaN
1673289300,21539,21539,21537,21537,90,NaN
1673289900,21496,21496,21486,21486,6,NaN
1673313300,21475,21510,21475,21510,25,NaN
1673313900,21588,21588,21588,21588,51,NaN
1673314200,21501,21505,21501,21505,5,NaN
1673314500,21455,21455,21375,21375,31,NaN
1673314800,21400,21425,21400,21425,12,NaN
1673315100,21453,21453,21419,21422,8,NaN
1673315700,21509,21519,21497,21497,5,NaN
1673316000,21491,21491,21484,21484,5,NaN
1673316300,21500,21527,21500,21527,7,NaN
1673316600,21537,21537,21537,21537,2,NaN
1673316900,21517,21517,21503,21503,3,NaN
1673317200,21498,21498,21443,21443,8,NaN
1673317500,21446,21446,21446,21446,20,NaN
1673317800,21400,21400,21368,21368,3,NaN
1673318100,21350,21364,21348,21364,23,NaN
1673318400,21378,21396,21348,21348,15,NaN
1673318700,21374,21446,21374,21446,26,NaN
1673319000,21430,21430,21412,21412,3,NaN
1673319300,21404,21418,21404,21418,2,NaN
1673319900,21397,21397,21397,21397,2,NaN
1673322000,21456,21456,21456,21456,2,NaN
1673326800,21428,21432,21394,21394,9,NaN
1673327100,21466,21466,21466,21466,2,NaN
1673327400,21460,21460,21457,21458,5,NaN
1673327700,21460,21465,21460,21465,6,NaN
1673328000,21495,21521,21495,21521,4,NaN
1673328300,21510,21516,21494,21494,9,NaN
1673328600,21494,21505,21480,21485,14,NaN
1673328900,21483,21497,21483,21488,22,NaN
1673329200,21518,21521,21518,21521,2,NaN
1673329800,21503,21503,21489,21499,22,NaN
1673331000,21477,21481,21477,21481,5,NaN
1673331900,21480,21480,21480,21480,2,NaN
1673332500,21448,21448,21448,21448,1,NaN
1673334900,21446,21446,21446,21446,2,NaN
1673335200,21420,21420,21420,21420,1,NaN
1673335800,21416,21416,21416,21416,1,NaN
1673336700,21448,21448,21448,21448,1,NaN
1673337000,21443,21443,21443,21443,1,NaN
1673337300,21433,21439,21433,21439,3,NaN
1673337600,21456,21456,21455,21455,90,NaN
1673338500,21470,21481,21470,21481,5,NaN
1673342700,21526,21526,21517,21517,7,NaN
1673343000,21535,21555,21535,21555,6,NaN
1673343300,21540,21540,21540,21540,1,NaN
1673344200,21521,21521,21521,21521,1,NaN
1673357400,21490,21490,21490,21490,2,NaN
1673358000,21511,21511,21511,21511,1,NaN
1673359800,21553,21553,21553,21553,1,NaN
1673360400,21540,21540,21540,21540,4,NaN
1673361300,21588,21588,21566,21566,62,NaN
1673361900,21500,21500,21490,21490,79,NaN
1673362200,21550,21550,21550,21550,79,NaN
1673362500,21530,21530,21530,21530,1,NaN
1673362800,21500,21500,21500,21500,39,NaN
1673364000,21490,21490,21483,21483,43,NaN
1673364600,21473,21473,21433,21433,12,NaN
1673365500,21430,21430,21430,21430,2,NaN
1673365800,21480,21490,21480,21490,2,NaN
1673366100,21526,21526,21518,21518,3,NaN
1673366700,21540,21550,21540,21550,56,NaN
1673367000,21550,21550,21550,21550,23,NaN
1673367300,21537,21537,21537,21537,20,NaN
1673367600,21539,21539,21539,21539,3,NaN
1673368200,21539,21539,21539,21539,30,NaN
1673370000,21554,21554,21554,21554,1,NaN
1673370600,21579,21579,21569,21569,20,NaN
1673371500,21587,21587,21587,21587,20,NaN
1673371800,21588,21589,21588,21589,68,NaN
1673372400,21610,21610,21610,21610,1,NaN
1673373000,21599,21599,21599,21599,1,NaN
1673375400,21610,21616,21610,21616,3,NaN
1673375700,21633,21633,21633,21633,1,NaN
1673399700,21584,21587,21584,21587,21,NaN
1673400000,21570,21570,21562,21562,3,NaN
1673400300,21562,21563,21530,21530,3,NaN
1673400600,21573,21666,21573,21666,162,NaN
1673400900,21672,21672,21588,21588,11,NaN
1673401200,21573,21599,21573,21599,2,NaN
1673401500,21636,21724,21635,21717,32,NaN
1673401800,21718,21800,21718,21800,40,NaN
1673402100,21766,21772,21739,21772,88,NaN
1673402400,21762,21776,21727,21727,82,NaN
1673402700,21696,21736,21694,21736,32,NaN
1673403000,21731,21752,21711,21716,77,NaN
1673403300,21702,21702,21700,21700,2,NaN
1673403600,21762,21762,21760,21760,3,NaN
1673403900,21772,21772,21772,21772,2,NaN
1673404200,21785,21800,21785,21800,22,NaN
1673404500,21772,21772,21760,21761,83,NaN
1673404800,21775,21775,21757,21760,41,NaN
1673405100,21758,21761,21716,21718,101,NaN
1673405400,21711,21738,21711,21730,26,NaN
1673405700,21748,21749,21748,21749,5,NaN
1673406900,21684,21684,21684,21684,2,NaN
1673407200,21685,21685,21685,21685,2,NaN
1673407500,21692,21692,21692,21692,2,NaN
1673408100,21711,21711,21696,21696,6,NaN
1673408400,21697,21697,21697,21697,2,NaN
1673409300,21688,21688,21686,21686,2,NaN
1673413200,21689,21689,21689,21689,4,NaN
1673413800,21760,21760,21760,21760,1,NaN
1673414100,21768,21768,21768,21768,10,NaN
1673414400,21764,21764,21764,21764,1,NaN
1673414700,21760,21760,21753,21753,39,NaN
1673415000,21774,21785,21768,21785,22,NaN
1673415300,21769,21800,21769,21800,5,NaN
1673415600,21792,21820,21792,21820,35,NaN
1673415900,21822,21822,21775,21775,10,NaN
1673416200,21783,21783,21720,21720,4,NaN
1673416500,21728,21728,21707,21712,28,NaN
1673417100,21738,21738,21738,21738,1,NaN
1673417400,21723,21747,21723,21747,4,NaN
1673417700,21733,21733,21733,21733,2,NaN
1673418000,21700,21701,21699,21701,5,NaN
1673418300,21690,21690,21690,21690,1,NaN
1673418900,21660,21662,21658,21658,4,NaN
1673419200,21576,21578,21576,21577,4,NaN
1673419500,21577,21590,21577,21590,6,NaN
1673419800,21603,21603,21600,21600,9,NaN
1673420100,21613,21613,21599,21599,4,NaN
1673420400,21580,21623,21580,21623,3,NaN
1673420700,21627,21634,21627,21634,99,NaN
1673421300,21563,21563,21500,21500,141,NaN
1673421600,21493,21494,21471,21482,10,NaN
1673422200,21562,21581,21561,21561,5,NaN
1673422800,21541,21544,21541,21544,4,NaN
1673423100,21563,21573,21563,21573,8,NaN
1673423400,21566,21566,21554,21561,17,NaN
1673424000,21552,21552,21551,21551,6,NaN
1673424300,21581,21598,21579,21598,54,NaN
1673424600,21587,21587,21572,21585,60,NaN
1673425200,21573,21573,21573,21573,1,NaN
1673425500,21585,21615,21585,21607,270,NaN
1673428500,21622,21625,21622,21622,3,NaN
1673429100,21632,21632,21632,21632,1,NaN
1673431200,21613,21613,21613,21613,2,NaN
1673431500,21618,21635,21618,21635,2,NaN
1673431800,21621,21621,21621,21621,1,NaN
1673432100,21642,21642,21642,21642,1,NaN
1673432400,21645,21652,21645,21652,2,NaN
1673433300,21621,21621,21621,21621,1,NaN
1673433600,21616,21616,21616,21616,1,NaN
1673434800,21625,21625,21625,21625,1,NaN
1673435100,21625,21630,21625,21630,3,NaN
1673435700,21625,21625,21625,21625,1,NaN
1673436000,21625,21625,21625,21625,1,NaN
1673436300,21625,21625,21625,21625,2,NaN
1673439300,21620,21620,21610,21610,3,NaN
1673439600,21619,21619,21619,21619,1,NaN
1673441100,21655,21655,21655,21655,1,NaN
1673442900,21662,21665,21662,21662,3,NaN
1673443500,21672,21675,21672,21675,2,NaN
1673444400,21658,21658,21658,21658,1,NaN
1673444700,21648,21648,21648,21648,1,NaN
1673447100,21682,21702,21682,21695,8,NaN
1673447400,21705,21715,21642,21642,11,NaN
1673447700,21703,21703,21703,21703,1,NaN
1673448000,21725,21725,21720,21720,2,NaN
